mark_markid,mark_name,mark_addr_sect,mark_addr,mark_name1,mark_subunit,mark_subname,mark_flag,mark_xcoor67,mark_ycoor67,mark_html,mark_engname,mark_spot,mark_memo,mark_self,mark_addr_lie,marklev1,marklev2,marklev3,marklev4,marklev5
0950123437,何首烏皇帝雞餐廳,中山區,松江路69巷8號,,,,0,303037.203,2771545.555,,,0,,,朱園里,美食佳餚,中式料理,台式料理,,
0950123561,珍香鍋貼專賣店,南港區,研究院路二段39之10號,,,,0,311312.495,2771086.674,,,0,,,,美食佳餚,各類小吃,,,
0950123595,你我小吃店,士林區,大南路402號,,,,0,301202.183,2776004.699,,,0,,,後港里,美食佳餚,其他美食,,,
0950124056,茶湯會,松山區,八德路三段78號,,,,0,304960.311,2771420.229,,,0,,,吉仁里,美食佳餚,茶飲冰品,泡沫紅茶,,
0950122696,老地方平價快炒,內湖區,成功路二段430號,,,,0,308647.624,2774039.811,,,0,,,湖興里,美食佳餚,中式料理,台式料理,,
0950122701,嚐?,中山區,南京東路二段115巷3弄6之1號,,,,0,303062.569,2771980.827,,,0,,,中央里,美食佳餚,中式料理,台式料理,,
0950123310,龜山島海鮮熱炒,北投區,中央北路二段111號,,,,0,299057.795,2781250.817,,,0,,,豐年里,美食佳餚,中式料理,台式料理,,
0950123597,泡泡物語,中正區,中華路二段307巷5號,,,,0,300180.65,2769288.808,,,0,,,忠勤里,美食佳餚,茶飲冰品,冰店,,
0950123876,吳家豆漿,士林區,福國路40號,,,,0,302022.417,2777413.063,,,0,,,德行里,美食佳餚,其他美食,,,
0950124441,幸福的瞬間甜點手作坊,南港區,向陽路94號,,,,0,309229.956,2772016.46,,,0,,,東明里,美食佳餚,其他美食,,,
0950130318,龍子油飯,北投區,西安街一段281巷14號,,,,0,301230.776,2778445.632,,,0,,,,美食佳餚,各類小吃,,,
0950130542,板食咖啡廳(國聯大飯店),大安區,光復南路200號,,,,0,305423.749,2770766.351,www.unitedhotel.com.tw,Slate Cafe United Hotel,0,,,華聲里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950130768,松青素食館,中山區,錦西街4之1號,,,,0,301872.252,2772753.297,,,0,,,,美食佳餚,養身素食,素食料理,,
0950130883,清心福全冷飲站大直店,中山區,北安路528號,,,,0,304296.155,2774923.101,,,0,,,永安里,美食佳餚,茶飲冰品,泡沫紅茶,,
0950130958,欣昌茶莊,松山區,八德路四段749號,,,,0,307443.019,2771701.06,,,0,,,慈祐里,美食佳餚,茶飲冰品,茶坊,,
0950132159,丐幫滷味,文山區,木柵路一段162號,,,,0,304900.837,2764727.599,,,0,,,華興里,美食佳餚,各類小吃,,,
0950132213,祥和小館,信義區,莊敬路461號,,,,0,306457.03,2769091.694,,,0,,,,美食佳餚,中式料理,台式料理,,
0950132244,The Soho酒吧,大安區,敦化南路一段149號,,,,0,304592.729,2770959.643,,,0,,,,美食佳餚,娛樂餐飲,啤酒屋,,
0950132037,三元喜事,信義區,吳興街261號,,,,0,306070.581,2769094.374,,,1,,,三張里,美食佳餚,其他美食,,,
0950132340,陸光758,松山區,市民大道四段103號,,,,0,304462.259,2771100.67,,,0,,,福成里,美食佳餚,各類小吃,,,
0950132387,古都香辣燙,南港區,東明街5號,,,,0,310250.951,2772333.752,,,0,,,,美食佳餚,各類小吃,,,
0950133055,豆香騷饅頭,文山區,忠順街一段26巷11弄4號,,,,0,305673.399,2764209.461,,,0,,,,美食佳餚,各類小吃,,,
0950122699,米樂新美食主義,文山區,試院路58之1號,,,,0,304618.803,2764935.262,,,0,,,華興里,美食佳餚,其他美食,,,
0950122778,老爺車冰城,北投區,振華街13號,,,,0,301545.708,2778883.4,,,0,,,振華里,美食佳餚,其他美食,,,
0950122867,圓圓冰品,北投區,自強街45號,,,,0,300929.198,2778307.876,,,0,,,福興里,美食佳餚,茶飲冰品,冰店,,
0950122922,至善活蝦,士林區,至善路三段13號,,,,0,305809.627,2778502.948,,,0,,,溪山里,美食佳餚,中式料理,台式料理,,
0950123147,家鄉味水餃,文山區,忠順街二段30號,,,,0,306087.907,2764412.926,,,0,,,順興里,美食佳餚,各類小吃,,,
0950121178,何記港式燒臘快炒,內湖區,康寧路三段16巷111號,,,,0,310660.079,2773993.391,,,0,,,葫洲里,美食佳餚,中式料理,快餐店,,
0950121319,加佳素餅,士林區,士東路266巷11弄13之1號,,,,0,303360.143,2778508.172,,,0,,,芝山里,美食佳餚,養身素食,素食料理,,
0950122187,池上木片便當,南港區,研究院路一段78號,,,,0,311328.887,2771956.424,,,0,,,新富里,美食佳餚,中式料理,快餐店,,
0950130115,王德福魯味,文山區,木新路三段357號,,,,0,305261.688,2763912.381,,,0,,,樟新里,美食佳餚,各類小吃,,,
0950130231,東輝西點麵包,中山區,伊通街68之1號,,,,0,303119.05,2771936.681,,,0,,,中央里,美食佳餚,其他美食,,,
0950121273,金仙滷肉飯,信義區,松山路475號,,,,0,307495.697,2770461.351,,,0,,,,美食佳餚,其他美食,,,
0950121483,安安小館,中正區,南昌路一段59巷19號,,,,0,301434.801,2769564.769,,,0,,,龍福里,美食佳餚,其他美食,,,
0950122202,池上便當,萬華區,中華路二段540號,,,,0,300517.422,2768854.102,,,0,,,,美食佳餚,中式料理,快餐店,,
0950130328,娘子軍快餐店,中山區,天津街20號,,,,0,301887.401,2771460.973,,,0,,,,美食佳餚,中式料理,快餐店,,
0950130878,松蓮茗茶,南港區,南港路三段200之1號,,,,0,308341.29,2771996.133,,,0,,,玉成里,美食佳餚,茶飲冰品,茶坊,,
0950130991,金品餐飲,士林區,中山北路七段81巷30之10號,,,,0,302503.655,2779633.647,,,0,,,,美食佳餚,中式料理,快餐店,,
0950131010,欣悅西點麵包,信義區,永吉路433號,,,,0,307500.587,2771156.051,,,0,,,永吉里,美食佳餚,其他美食,,,
0950131245,許家班餅舖,信義區,福德街68號,,,,0,307780.13,2770207.263,,,0,,,,美食佳餚,其他美食,,,
0950131381,COCO都可,萬華區,武昌街二段4號,,,,0,300463.981,2770987.613,,,0,,,萬壽里,美食佳餚,茶飲冰品,泡沫紅茶,,
0950131195,波西米亞義大利手工咖啡,中山區,建國北路一段78巷38號,,,,0,303152.603,2771547.112,,,0,,,朱園里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950131232,星巴克,士林區,承德路四段69號,,,,0,301948.866,2775142.174,,,0,,,承德里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950131344,八方雲集,北投區,北投路二段5號,,,,0,299516.519,2780521.221,,,0,,,大同里,美食佳餚,各類小吃,,,
0950131398,頂尖小吃店,內湖區,東湖路113巷68號,,,,0,311297.729,2774008.511,,,0,,,東湖里,美食佳餚,各類小吃,,,
0950131462,知味魯肉飯,文山區,興隆路四段68之4號,,,,0,305854.628,2764399.137,,,0,,,樟林里,美食佳餚,其他美食,,,
0950131635,大平頭庶民小吃,士林區,至誠路二段27號,,,,0,302580.064,2777371.383,,,1,,,,美食佳餚,各類小吃,,,
0950132344,金益香餅店,文山區,木柵路三段139號,,,,0,306586.984,2764901.251,,,0,,,木柵里,美食佳餚,其他美食,,,
0950132668,金龍燒臘店,中山區,安東街2之3號,,,,0,303818.162,2771270.993,,,0,,,埤頭里,美食佳餚,其他美食,,,
0950133130,阿助牛肉麵,內湖區,東湖路100號,,,,0,311227.274,2773701.803,,,0,,,五分里,美食佳餚,中式料理,北方麵食,,
0950133170,張春涼麵,萬華區,中華路二段368號,,,,0,300120.276,2769283.049,,,0,,,新和里,美食佳餚,各類小吃,,,
0950133323,夏威夷咖啡館,士林區,德行西路97號,,,,0,301742.393,2777641.159,,,0,,,蘭興里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950123859,吳老師的店咖啡,北投區,明德路293號,,,,0,301760.798,2778837.284,,,0,,,振華里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950123959,君悅排骨,大安區,敦化南路一段186號2樓,,,,0,304515.501,2770825.597,,,0,,,光武里,美食佳餚,中式料理,台式料理,,
0950124526,真好吃包子饅頭,萬華區,萬大路474號,,,,0,299377.187,2768284.084,,,0,,,,美食佳餚,各類小吃,,,
0950124555,3Q手工涼麵,北投區,知行路194號,,,,0,296215.899,2779257.629,,,0,,,,美食佳餚,各類小吃,,,
0950124607,我家牛排,士林區,大東路124號,,,,0,302181.677,2776235.978,,,0,,,仁勇里,美食佳餚,西式料理,牛排館,,
0950124640,我家自助餐,中正區,中華路一段89號,,,,0,300391.024,2770319.731,,,0,,,建國里,美食佳餚,中式料理,快餐店,,
0950131994,金仙魚丸店,北投區,裕民二路4號,,,,0,301314.544,2778978.599,,,0,,,振華里,美食佳餚,其他美食,,,
0950132313,牛童牛排,松山區,饒河街110號,,,,0,307154.136,2771679.507,,,0,,,,美食佳餚,西式料理,牛排館,,
0950132524,金葉蛋糕,松山區,八德路三段201號,,,,0,305307.993,2771432.306,,,0,,,復勢里,美食佳餚,其他美食,,,
0950122979,好滋味素食,南港區,興中路28巷9號,,,,0,310388.233,2772274.421,,,0,,,南港里,美食佳餚,養身素食,素食料理,,
0950123350,鳥家族COFFEE,北投區,知行路260巷48號,,,,0,296467.514,2779437.937,,,0,,,,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950123958,君悅排骨,大安區,敦化南路一段184號2樓,,,,0,304515.486,2770830.322,,,0,,,光武里,美食佳餚,中式料理,台式料理,,
0950131219,波霸紅燒雞腿飯,北投區,知行路274號,,,,0,296304.837,2779503.405,,,0,,,關渡里,美食佳餚,其他美食,,,
0950131805,59精緻便當,北投區,自強街74號,,,,0,301038.412,2778319.773,,,0,,,文林里,美食佳餚,中式料理,快餐店,,
0950131941,橋頭壽司屋,大同區,延平北路三段59之1號,,,,0,300738.225,2773338.266,,,0,,,隆和里,美食佳餚,日式料理,,,
0950132194,金金自助餐,中山區,四平街25號,,,,0,302770.354,2772037.259,,,0,,,中吉里,美食佳餚,中式料理,快餐店,,
0950132295,池上便當,內湖區,東湖路33巷11號,,,,0,311071.151,2773809.491,,,0,,,安湖里,美食佳餚,中式料理,快餐店,,
0950131218,波麗路西餐廳本店,大同區,民生西路314號,,,,0,300823.854,2772379.216,,,0,,,朝陽里,美食佳餚,西式料理,西餐.簡餐,,
0950131391,老圓環便當,北投區,實踐街58號,,,,0,300560.622,2778837.294,,,0,,,吉慶里,美食佳餚,中式料理,快餐店,,
0950132355,金記茶莊,萬華區,南寧路41號,,,,0,300042.817,2770075.441,,,0,,,富福里,美食佳餚,茶飲冰品,茶坊,,
0950133065,COCO都可冷飲,北投區,中央北路二段31號,,,,0,299151.049,2781204.413,,,0,,,,美食佳餚,茶飲冰品,泡沫紅茶,,
0950133175,阿香海產店,士林區,美崙街1號,,,,0,301993.326,2776850.176,,,0,,,福佳里,美食佳餚,中式料理,台式料理,,
0950133181,Laley,士林區,德行東路199之1號,,,,0,302824.937,2778174.613,,,0,,,,美食佳餚,中式料理,快餐店,,
0950123837,鼎極魚翅,中山區,民生東路一段52號,,,,0,302121.769,2772501.44,,,0,,,,美食佳餚,中式料理,魚翅.燕窩,,
0950124225,李記古早味紅茶,士林區,大南路225號,,,,0,301723.771,2775881.485,,,0,,,前港里,美食佳餚,茶飲冰品,泡沫紅茶,,
0950131069,欣葉餐廳,大安區,忠孝東路四段114號2樓,,,,0,304359.163,2770673.778,,,0,,,仁愛里,美食佳餚,中式料理,台式料理,,
0950131996,金仙蝦卷興隆店,文山區,興隆路二段197號,,,,0,304643.919,2766191.387,,,0,,,興豐里,美食佳餚,其他美食,,,
0950132489,青葉茶行,北投區,稻香路9號,,,,0,298666.021,2781449.111,,,0,,,稻香里,美食佳餚,茶飲冰品,茶坊,,
0950132477,石窯燒烤手工披薩,大安區,金華街181號,,,,0,302344.192,2769431.127,,,0,,,永康里,美食佳餚,異國料理,義式料理,,
0950132494,六星級飲品專賣店,北投區,裕民三路3號,,,,0,301227.391,2778947.708,,,0,,,振華里,美食佳餚,茶飲冰品,泡沫紅茶,,
0950132851,懷念ㄟ魯肉飯,北投區,實踐街36號,,,,0,300473.229,2778826.194,,,0,,,吉慶里,美食佳餚,各類小吃,,,
0950133184,八方雲集,士林區,延平北路五段229號,,,,0,300592.603,2775417.084,,,0,,,葫蘆里,美食佳餚,各類小吃,,,
0950133199,阿得魚翅肉羹,信義區,中坡南路34號,,,,0,308021.287,2770865.255,,,0,,,大道里,美食佳餚,其他美食,,,
0950133405,黃金泉溫泉啤酒會館,北投區,行義路300巷5號,,,,0,302512.495,2781509.128,,,0,,,,美食佳餚,娛樂餐飲,啤酒屋,,
0950122158,江家豆漿黃牛肉麵店,士林區,天母西路41巷2號,,,,0,302364.525,2779241.624,,,1,,,,美食佳餚,中式料理,北方麵食,,
0950122287,健康果園果汁專賣店,北投區,自強街35號,,,,0,300905.356,2778301.596,,,0,,,,美食佳餚,其他美食,,,
0950122362,蔬園素食,松山區,南京東路五段66巷2弄3號,,,,0,305706.118,2771724.866,,,0,,,吉祥里,美食佳餚,養身素食,素食料理,,
0950122420,法國小皇后,大安區,濟南路三段40號,,,,0,303230.74,2770527.858,,,0,,,,美食佳餚,異國料理,法式料理,,
0950122610,麥點心烘培坊,士林區,通河街157號,,,,0,301647.366,2775080.615,,,0,,,,美食佳餚,其他美食,,,
0950122755,老張碳烤燒餅店,南港區,忠孝東路七段602號,,,,0,311260.717,2771986.212,,,0,,,中南里,美食佳餚,其他美食,,,
0950122769,火星人素食,內湖區,內湖路一段737巷8弄5號,,,,0,307491.928,2774932.276,,,0,,,,美食佳餚,養身素食,素食料理,,
0950122883,惟民麻辣滷味,中山區,錦州街256號,,,,0,303086.197,2772762.199,,,0,,,松江里,美食佳餚,各類小吃,,,
0950123158,西方蓮臻饌素食,內湖區,東湖路43巷11號,,,,0,311101.103,2773812.09,,,0,,,安湖里,美食佳餚,養身素食,素食料理,,
0950125734,川唐,松山區,敦化北路155巷113號,,,,0,304926.841,2772071.869,,,0,,,中華里,美食佳餚,中式料理,客家料理,,
0950125957,15 eme,松山區,民生東路三段113巷6弄11號,,,,0,304211.113,2772581.375,,,0,,,,美食佳餚,西式料理,西餐.簡餐,,
0950133113,阿弟熱炒,士林區,延平北路五段280號,,,,0,300590.6,2775543.148,,,0,,,葫東里,美食佳餚,中式料理,台式料理,,
0950133380,青島排骨,中正區,青島東路3之3號,,,,0,301819.172,2770957.598,,,0,,,幸福里,美食佳餚,其他美食,,,
0950133984,發現義大利麵,中正區,羅斯福路三段282號,,,,0,302875.055,2767912.976,,,0,,,,美食佳餚,異國料理,義式料理,,
0950134109,前屋日式小吃店,信義區,永吉路278巷32號,,,,0,307098.933,2771030.866,,,0,,,五全里,美食佳餚,日式料理,,,
0950124687,PEPSI帕比斯義麵坊(民權店),中山區,民權東路二段19號,,,,0,302527.004,2773041.677,,,0,,,新福里,美食佳餚,異國料理,義式料理,,
0950124864,笙烤,士林區,延平北路六段24巷11號,,,,0,300561.469,2775772.801,,,0,,,社子里,美食佳餚,火鍋燒烤,石器.碳烤,,
0950123694,粥滿天下,大同區,雙連街72號,,,,0,301512.737,2772703.569,,,0,,,,美食佳餚,各類小吃,,,
0950124702,幸福雞場,文山區,木新路二段252號,,,,0,306341.444,2764244.719,,,0,,,順興里,美食佳餚,各類小吃,,,
0950131217,波麗路西餐廳,大同區,民生西路308號,,,,0,300833.542,2772379.415,,,0,,,朝陽里,美食佳餚,西式料理,西餐.簡餐,,
0950131636,芝山岩豆漿店,士林區,至誠路二段29號,,,,0,302572.437,2777366.436,,,0,,,名山里,美食佳餚,其他美食,,,
0950131765,老街但仔麵,士林區,福華路167號,,,,0,301810.705,2777632.562,,,0,,,,美食佳餚,中式料理,北方麵食,,
0950131902,壹咖啡,北投區,西安街二段87號,,,,0,300904.891,2779104.739,,,0,,,立農里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950131608,善德日式料理,北投區,自強街158號,,,,0,301273.665,2778377.626,,,0,,,石牌里,美食佳餚,日式料理,,,
0950131995,金仙魚丸店中和街分店,北投區,中和街466號,,,,0,299127.187,2782153.839,,,0,,,秀山里,美食佳餚,其他美食,,,
0950132008,永和豆漿大王,萬華區,萬大路412號,,,,0,299463.048,2768433.461,,,0,,,保德里,美食佳餚,各類小吃,,,
0950132285,和風食坊,文山區,景福街9號,,,,0,303587.61,2766016.118,,,0,,,景仁里,美食佳餚,其他美食,,,
0950132557,勁喝呷熱炒,中山區,長春路119之8號,,,,0,302638.415,2772175.252,,,0,,,中原里,美食佳餚,中式料理,台式料理,,
0950124621,我家牛排,內湖區,東湖路113巷9號,,,,0,311249.372,2773796.813,,,0,,,安湖里,美食佳餚,西式料理,牛排館,,
0950124632,我家牛排,萬華區,萬大路425號2樓,,,,0,299499.043,2768437.585,,,0,,,興德里,美食佳餚,西式料理,牛排館,,
0950124634,秋葉原涮涮鍋,士林區,德行西路103號,,,,0,301725.602,2777630.371,,,0,,,,美食佳餚,火鍋燒烤,火鍋料理,,
0950124635,我家牛排,中山區,錦州街447號,,,,0,303972.953,2772769.892,,,0,,,江寧里,美食佳餚,西式料理,牛排館,,
0950124641,我家豆漿,萬華區,貴陽街二段128號,,,,1,299866.8,2770501.211,,,0,,,福音里,美食佳餚,各類小吃,,,
0950124786,久沺屋精緻鍋物,大同區,民族西路223號,,,,0,300935.718,2773696.471,,,0,,,國慶里,美食佳餚,火鍋燒烤,火鍋料理,,
0950125030,歐圖咖啡廚房,文山區,木新路三段127巷10弄10號,,,,0,305843.64,2764044.817,,,0,,,樟腳里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950123757,京板元氣咖哩飯,南港區,南港路三段9號,,,,0,308887.597,2772086.661,,,0,,,西新里,美食佳餚,異國料理,南洋料理,,
0950131931,好米亞,信義區,永吉路30巷157弄9號,,,,0,306597.106,2770796.396,,,0,,,興雅里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950132033,可可西里青海特色火鍋,士林區,文昌路67號,,,,1,301742.286,2776668.661,,,0,,,,美食佳餚,火鍋燒烤,火鍋料理,,
0950132354,金記火鍋,北投區,天母西路120巷15號,,,,0,301891.538,2779224.306,,,0,,,榮華里,美食佳餚,火鍋燒烤,火鍋料理,,
0950132553,美味小吃店,中正區,汀州路一段246號,,,,0,300679.834,2769093.183,,,0,,,,美食佳餚,各類小吃,,,
0950132650,金龍香喜餅,南港區,忠孝東路七段531號,,,,0,310992.179,2771986.722,,,0,,,中南里,美食佳餚,其他美食,,,
0950134478,南港麻辣麵線店,南港區,南港路三段182號,,,,0,308400.828,2771996.338,,,0,,,玉成里,美食佳餚,其他美食,,,
0950135033,?翅寶鍋坊,內湖區,內湖路二段379號,,,,0,308935.569,2775399.54,,,0,,,內湖里,美食佳餚,中式料理,魚翅.燕窩,,
0950133209,金山客家小館,士林區,福華路135號,,,,0,301838.49,2777446.321,,,0,,,德華里,美食佳餚,中式料理,客家料理,,
0950133229,阿道單車店,信義區,吳興街464號,,,,0,306591.748,2768731.681,,,0,,,惠安里,美食佳餚,各類小吃,,,
0950133268,阿興高雄羊肉爐,士林區,延平北路六段85號,,,,0,300474.976,2775877.136,,,0,,,社子里,美食佳餚,養身素食,食補.溫泉,,
0950133368,青峰茶莊,中正區,三元街138號,,,,0,300680.207,2769203.056,,,0,,,龍興里,美食佳餚,茶飲冰品,茶坊,,
0950133429,Dante Coffee,南港區,忠孝東路五段978號,,,,0,307932.484,2771033.873,,,0,,,萬福里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950132986,日久阿羅哈簡餐,內湖區,內湖路一段285巷65弄1號,,,,0,306365.41,2775455.906,,,0,,,西湖里,美食佳餚,西式料理,西餐.簡餐,,
0950133278,阿薩姆現代流行餐飲,士林區,德行西路87號,,,,0,301772.021,2777660.129,,,0,,,蘭興里,美食佳餚,其他美食,,,
0950133432,東豐極品,大安區,東豐街55號,,,,0,304389.316,2770082.854,,,0,,,德安里,美食佳餚,中式料理,台式料理,,
0950133518,鮮桔城鮮果飲品,內湖區,新明路226號,,,,0,308110.282,2772417.882,,,0,,,週美里,美食佳餚,茶飲冰品,泡沫紅茶,,
0950133569,麻?堂囍糖本舖,中山區,八德路二段275號,,,,0,303822.693,2771310.853,,,0,,,,美食佳餚,西式料理,西餐.簡餐,,
0950132699,金雞園,中正區,羅斯福路三段316巷8弄3之1號,,,,0,302922.817,2767820.718,,Golden Pheasant Garden,1,,,,美食佳餚,其他美食,,,
0950133387,鵝肉擔,北投區,明德路311號,,,,0,301679.727,2778854.243,,,0,,,,美食佳餚,各類小吃,,,
0950122304,百合麵包園,士林區,中正路218號,,,,0,302236.113,2776666.177,,,0,,,舊佳里,美食佳餚,其他美食,,,
0950123283,西雅圖極品咖啡,大安區,新生南路三段88號,,,,0,302998.586,2768094.896,,,0,,,大學里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950123377,陶御軒,內湖區,內湖路一段606號,,,,0,307511.728,2774818.382,,,0,,,,美食佳餚,火鍋燒烤,火鍋料理,,
0950123961,君悅排骨敦北店,松山區,敦化北路155巷2號,,,,0,304671.353,2772122.114,,,0,,,中華里,美食佳餚,中式料理,台式料理,,
0950124073,楊師傅排骨燒肉便當,士林區,天母北路24號,,,,0,302245.697,2779357.979,,,0,,,,美食佳餚,中式料理,快餐店,,
0950126016,松坊點心工作坊,士林區,環河北路三段199號,,,,0,300048.668,2775786.924,,,0,,,,美食佳餚,其他美食,,,
0950126362,社喀餐桌,北投區,吉利街123巷32號,,,,0,300201.693,2779291.256,,,0,,,立農里,美食佳餚,西式料理,西餐.簡餐,,
0950126824,三元喜事豬腳專賣店,內湖區,內湖路一段737巷59號,,,,0,307595.234,2775059.876,,,0,,,港富里,美食佳餚,各類小吃,,,
0950134368,南國風情餐廳(春天酒店),北投區,幽雅路18號,,,,1,300958.172,2781321.892,www.springresort.com.tw,The South Garden Restaurant Spring City Resort,0,,,林泉里,美食佳餚,中式料理,台式料理,,
0950134629,品皇咖啡,中山區,吉林路26巷23號,,,,0,302564.902,2771792.006,,,0,,,興亞里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950133230,小時候小吃,內湖區,民權東路六段90巷25弄27號,,,,0,308398.121,2773538.442,,,0,,,湖元里,美食佳餚,各類小吃,,,
0950133967,俐香自助餐,信義區,虎林街121巷15號,,,,0,307428.564,2770572.863,,,0,,,廣居里,美食佳餚,中式料理,快餐店,,
0950134431,南港老店魯肉飯,南港區,南港路三段19號,,,,0,308845.087,2772073.677,,,0,,,西新里,美食佳餚,其他美食,,,
0950134548,那些日子在眷村裡,信義區,逸仙路42巷12之1號,,,,0,305942.481,2770544.62,,,0,,,,美食佳餚,中式料理,台式料理,,
0950134644,品誠素餅,信義區,永吉路278巷57弄9號,,,,0,307138.459,2770923.813,,,0,,,五全里,美食佳餚,其他美食,,,
0950134651,蒙呷食堂,萬華區,萬大路486巷30號,,,,0,299247.589,2768330.875,,,0,,,,美食佳餚,其他美食,,,
0950134842,瓦樂莉法式烘焙,士林區,天母北路97號,,,,0,302277.678,2779720.786,,,0,,,天母里,美食佳餚,其他美食,,,
0950135316,香連鐵板燒,大同區,寧夏路16號,,,,0,301111.67,2772144.493,,,0,,,星明里,美食佳餚,中式料理,台式料理,,
0950135515,福隆便當,大同區,承德路一段87號,,,,0,301410.465,2771904.1,,,0,,,,美食佳餚,中式料理,快餐店,,
0950124133,宏味小館,信義區,松德路126號,,,,0,307145.931,2770245.191,,,0,,,安康里,美食佳餚,其他美食,,,
0950124611,精緻西餐牛排,士林區,天母西路13巷13號,,,,0,302342.988,2779335.924,,,0,,,天玉里,美食佳餚,西式料理,牛排館,,
0950124646,我家客家菜,北投區,西安街二段125號,,,,0,300829.566,2779217.132,,,0,,,立農里,美食佳餚,其他美食,,,
0950133945,八方雲集,信義區,信義路六段97號,,,,0,307464.015,2770099.946,,,0,,,,美食佳餚,各類小吃,,,
0950134112,喜多多日式美你涮涮鍋,信義區,松隆路213號,,,,0,307328.068,2771475.077,,,0,,,四育里,美食佳餚,火鍋燒烤,火鍋料理,,
0950134328,南門韓國烤肉,中正區,南昌路一段59巷5號,,,,0,301412.568,2769549.765,,,0,,,龍福里,美食佳餚,異國料理,韓式料理,,
0950134868,威記小館粵式小炒港式燒臘,內湖區,康樂街83之1號,,,,0,311593.286,2773810.319,,,0,,,樂康里,美食佳餚,其他美食,,,
0950132394,元鍋精緻火鍋,信義區,莊敬路178巷6號,,,,0,305776.286,2769560.772,,,0,,,,美食佳餚,火鍋燒烤,火鍋料理,,
0950133136,阿來甜不辣,南港區,同德路45號,,,,0,308148.747,2771151.223,,,0,,,萬福里,美食佳餚,其他美食,,,
0950124614,我家牛排,中正區,和平西路一段30號,,,,0,301702.246,2769025.964,,,0,,,板溪里,美食佳餚,西式料理,牛排館,,
0950124622,湘味小館快炒,內湖區,金湖路366號,,,,0,310132.614,2774275.929,,,0,,,金湖里,美食佳餚,其他美食,,,
0950124847,珍味食坊,中山區,松江路124巷8號,,,,0,302889.725,2771905.584,,,0,,,,美食佳餚,中式料理,快餐店,,
0950125038, 蝸牛義大利麵餐廳,松山區,民生東路四段56巷3弄10號,,,,0,304876.557,2772415.009,,,0,,,精忠里,美食佳餚,異國料理,義式料理,,
0950132610,金鋒魯肉飯,中正區,羅斯福路一段10之1號,,,,0,301495.803,2769629.521,,,0,,,龍福里,美食佳餚,其他美食,,,
0950133296,雨農小館,士林區,雨農路43號,,,,0,302863.692,2777096.897,,,0,,,福志里,美食佳餚,各類小吃,,,
0950133297,佳佳自助餐,士林區,雨農路25之1號,,,,0,302851.318,2777019.207,,,0,,,,美食佳餚,中式料理,快餐店,,
0950133600,信陽麵館懷寧店,中正區,懷寧街37號,,,,0,301055.293,2771045.15,,,0,,,,美食佳餚,中式料理,北方麵食,,
0950126563,怡客咖啡,士林區,士東路97號,,,,0,302564.024,2778521.926,,,0,,,,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950127319,來成小吃店,士林區,延平北路六段70號,,,,0,300493.723,2775888.362,,,0,,,社子里,美食佳餚,其他美食,,,
0950127333,來來快餐,南港區,忠孝東路六段278巷6號,,,,0,308611.035,2771537.405,,,0,,,聯成里,美食佳餚,中式料理,快餐店,,
0950127619,古早味大腸麵線,大同區,昌吉街82號,,,,0,301186.13,2773371.538,,,0,,,蓬萊里,美食佳餚,各類小吃,,,
0950133116,阿井生猛海鮮,北投區,中央北路四段18巷15號,,,,0,297406.254,2781106.773,,,0,,,一德里,美食佳餚,中式料理,台式料理,,
0950133168,阿成切仔麵,北投區,知行路296號,,,,0,296314.117,2779567.668,,,0,,,關渡里,美食佳餚,中式料理,北方麵食,,
0950133583,?伍,中山區,長春路123號,,,,0,302673.877,2772173.862,,,0,,,中吉里,美食佳餚,茶飲冰品,冰店,,
0950134004,李家小舖,內湖區,民權東路六段94號,,,,0,308309.495,2773730.526,,,0,,,,美食佳餚,各類小吃,,,
0950135317,珍煮丹珍珠鮮奶,士林區,大南路301號,,,,0,301478.975,2775915.958,,,0,,,福中里,美食佳餚,茶飲冰品,泡沫紅茶,,
0950135705,星巴克咖啡仁愛門市,信義區,仁愛路四段306號,,,,0,305139.912,2770245.185,www.starbucks.com.tw/zh/store_locator.asp,STARBUCKS COFFEE Renai Branch,0,,,光信里,美食佳餚,茶飲冰品,咖啡.下午茶,,
0950136108,財記燒臘快餐,士林區,小東街28號,,,,0,302253.272,2775967.57,,,0,,,,美食佳餚,中式料理,快餐店,,
0950136423,今日魷魚?,中山區,八德路二段280號,,,,0,303812.838,2771282.134,,,0,,,,美食佳餚,各類小吃,,,
0950136426,珍園自助餐,北投區,尊賢街206巷4號,,,,0,300429.224,2778851.589,,,0,,,尊賢里,美食佳餚,中式料理,快餐店,,
0950126384,敘舊苑,中山區,新生北路一段142號,,,,0,302407.061,2771752.346,,,0,,,,美食佳餚,火鍋燒烤,石器.碳烤,,
